SQLDATE,EventCode,QuadClass,GoldsteinScale,AvgTone,NumArticles,ActionGeo_CountryCode,Contains14sub,Contains14
20161007,141,3,-6.5,-2.5,10,AG,1,0
20161007,141,3,-6.5,3.2608695652174,8,FR,1,0
20161007,1413,3,-6.5,-0.349056715779975,6,YM,1,0
20161007,141,3,-6.5,-3.39233038348082,6,SP,1,0
20161008,141,3,-6.5,-3.33660451422963,10,AG,1,0
20161008,141,3,-6.5,-2.91095890410959,2,LE,1,0
20161008,141,3,-6.5,-2.74368231046931,2,SP,1,0
20161008,1412,3,-6.5,-1.60226201696512,8,FR,1,0
20161008,1413,3,-6.5,-0.84388185654009,3,YM,1,0
20161009,141,3,-6.5,-1.70940170940171,1,LE,1,0
20161009,141,3,-6.5,-3.94431554524362,1,FR,1,0
20161009,141,3,-6.5,-1.51515151515151,10,AG,1,0
20161009,141,3,-6.5,-6.27386797599563,10,SP,1,0
20161009,141,3,-6.5,-4.22764227642277,2,YM,1,0
20161010,141,3,-6.5,1.55642023346303,10,SP,1,0
20161010,141,3,-6.5,-4.67365028203062,2,AG,1,0
20161010,141,3,-6.5,-5.39419087136929,4,FR,1,0
20161010,1413,3,-6.5,-5.37234042553192,10,YM,1,0
20161010,141,3,-6.5,-2.06896551724138,2,LE,1,0
20161011,141,3,-6.5,-7.29411764705882,8,YM,1,0
20161011,141,3,-6.5,-2.08333333333333,3,LE,1,0
20161011,141,3,-6.5,2.24215246636771,10,FR,1,0
20161011,141,3,-6.5,-6.99432892249527,10,AG,1,0
20161011,141,3,-6.5,-0.58910162002945,10,SP,1,0
20161012,141,3,-6.5,-2.48447204968944,10,SP,1,0
20161012,141,3,-6.5,-4.01785714285714,10,YM,1,0
20161012,141,3,-6.5,-4.03587443946188,6,LE,1,0
20161012,141,3,-6.5,-5.93085551649088,20,AG,1,1
20161012,141,3,-6.5,-7.43801652892562,6,FR,1,0
20161013,141,3,-6.5,-4.51127819548872,8,LE,1,0
20161013,141,3,-6.5,-0.18832391713747,10,AG,1,0
20161013,141,3,-6.5,-2.40963855421687,2,SP,1,0
20161013,141,3,-6.5,1.46341463414634,2,FR,1,0
20161013,141,3,-6.5,-4.53703703703704,4,YM,1,0
20161014,141,3,-6.5,-2.25472273004265,10,AG,1,0
20161014,141,3,-6.5,-3.45153994210181,50,SP,1,1
20161014,141,3,-6.5,-10.5027932960894,2,YM,1,0
20161014,141,3,-6.5,-7.2,2,FR,1,0
20161014,141,3,-6.5,-5.59006211180124,10,LE,1,0
20161015,141,3,-6.5,-2.22575516693164,10,FR,1,0
20161015,141,3,-6.5,-2.52365930599369,10,AG,1,0
20161015,141,3,-6.5,-3.32103321033211,10,YM,1,0
20161015,141,3,-6.5,-0.30983733539891,10,SP,1,0
20161015,141,3,-6.5,-0.9009009009009,10,LE,1,0
20161016,141,3,-6.5,-0.657894736842111,2,FR,1,0
20161016,1413,3,-6.5,-4.97803806734992,10,YM,1,0
20161016,141,3,-6.5,1.17801047120419,8,LE,1,0
20161016,141,3,-6.5,-3.60962566844919,2,SP,1,0
20161016,141,3,-6.5,-1.77935943060499,10,AG,1,0
20161017,141,3,-6.5,-1.48809523809523,2,YM,1,0
20161017,141,3,-6.5,-5.35137712593701,50,FR,1,1
20161017,141,3,-6.5,-0.85066162570888,8,SP,1,0
20161017,141,3,-6.5,2.9585798816568,10,LE,1,0
20161017,141,3,-6.5,-0.54054054054054,7,AG,1,0
20161018,141,3,-6.5,-3.38345864661654,7,AG,1,0
20161018,141,3,-6.5,-3.78590078328982,4,LE,1,0
20161018,141,3,-6.5,1.43626570915619,10,SP,1,0
20161018,141,3,-6.5,-2.9126213592233,10,YM,1,0
20161018,141,3,-6.5,-7.93103448275862,8,FR,1,0
20161019,141,3,-6.5,-2.71317829457364,10,AG,1,0
20161019,141,3,-6.5,-4.35510887772195,1,FR,1,0
20161019,141,3,-6.5,-2.23048327137547,6,LE,1,0
20161019,141,3,-6.5,-2.77777777777778,8,YM,1,0
20161019,141,3,-6.5,-11.3821138211382,1,SP,1,0
20161020,141,3,-6.5,-8.64197530864197,1,AG,1,0
20161020,141,3,-6.5,-5.03472222222222,1,FR,1,0
20161020,141,3,-6.5,0.35056967572305,2,LE,1,0
20161020,141,3,-6.5,-1.74165457184325,6,YM,1,0
20161020,141,3,-6.5,-10.655737704918,3,SP,1,0
20161021,141,3,-6.5,-0.23364485981308,10,YM,1,0
20161021,141,3,-6.5,-9.33521923620929,7,AG,1,0
20161021,141,3,-6.5,0.6974506974507,10,FR,1,0
20161021,141,3,-6.5,-2.76967930029155,10,SP,1,0
20161021,141,3,-6.5,-0.92807424593968,2,LE,1,0
20161022,1411,3,-6.5,-5.66502463054188,10,FR,1,0
20161022,141,3,-6.5,-0.14124293785311,10,LE,1,0
20161022,141,3,-6.5,-0.45662100456621,10,AG,1,0
20161022,141,3,-6.5,3.57142857142857,10,YM,1,0
20161022,141,3,-6.5,-3.79310344827586,10,SP,1,0
20161023,141,3,-6.5,-2.20994475138121,10,YM,1,0
20161023,141,3,-6.5,-1.91981827111985,8,SP,1,0
20161023,141,3,-6.5,-4.44444444444444,10,FR,1,0
20161023,141,3,-6.5,-8.23170731707313,2,LE,1,0
20161023,141,3,-6.5,-3.45528455284553,10,AG,1,0
20161024,1412,3,-6.5,-6.94789081885856,8,FR,1,0
20161024,141,3,-6.5,-1.52820548712206,16,YM,1,1
20161024,141,3,-6.5,-10.3351955307263,6,AG,1,0
20161024,141,3,-6.5,-5.90979782270607,10,LE,1,0
20161024,141,3,-6.5,-5.78231292517007,10,SP,1,0
20161025,141,3,-6.5,-0.48661800486618,20,FR,1,1
20161025,141,3,-6.5,-10.5121293800539,10,AG,1,0
20161025,141,3,-6.5,-6.18401206636501,2,SP,1,0
20161025,141,3,-6.5,0.0,2,LE,1,0
20161025,141,3,-6.5,-1.44927536231884,2,YM,1,0
20161026,141,3,-6.5,-7.51565762004175,10,YM,1,0
20161026,141,3,-6.5,-3.37224383916991,2,LE,1,0
20161026,141,3,-6.5,-2.04081632653061,10,FR,1,0
20161026,141,3,-6.5,-2.10526315789473,8,SP,1,0
20161027,141,3,-6.5,-9.1649694501018,1,LE,1,0
20161027,141,3,-6.5,-3.28407224958949,10,YM,1,0
20161027,141,3,-6.5,-2.5844930417495,10,SP,1,0
20161027,141,3,-6.5,-5.41310541310541,8,FR,1,0
20161027,141,3,-6.5,-4.28571428571429,10,AG,1,0
20161028,141,3,-6.5,-5.41543026706231,4,AG,1,0
20161028,141,3,-6.5,-1.35085992983656,4,SP,1,0
20161028,141,3,-6.5,-0.29940119760479,10,LE,1,0
20161028,141,3,-6.5,-8.88888888888888,2,FR,1,0
20161028,141,3,-6.5,-4.21940928270042,2,YM,1,0
20161029,141,3,-6.5,-1.43595634692705,10,AG,1,0
20161029,141,3,-6.5,-2.35849056603774,10,FR,1,0
20161029,141,3,-6.5,-1.91637630662021,4,SP,1,0
20161029,141,3,-6.5,-4.15486307837583,10,YM,1,0
20161029,141,3,-6.5,-3.88896163414954,2,LE,1,0
20161030,141,3,-6.5,-2.10787352758835,2,LE,1,0
20161030,141,3,-6.5,-0.69444444444444,6,YM,1,0
20161030,141,3,-6.5,1.54639175257732,3,FR,1,0
20161030,141,3,-6.5,1.15163147792706,10,SP,1,0
20161030,141,3,-6.5,-2.30179028132993,4,AG,1,0
20161031,141,3,-6.5,-2.12483399734396,6,AG,1,0
20161031,141,3,-6.5,-0.27422303473492,4,SP,1,0
20161031,141,3,-6.5,-6.1050061050061,10,YM,1,0
20161031,141,3,-6.5,-3.86473429951691,10,FR,1,0
20161031,141,3,-6.5,-3.72168284789644,7,LE,1,0
20161101,141,3,-6.5,2.41935483870968,10,FR,1,0
20161101,141,3,-6.5,0.57963875205254,8,YM,1,0
20161101,141,3,-6.5,-6.52582159624413,10,SP,1,0
20161101,141,3,-6.5,-6.62313432835821,3,AG,1,0
20161101,141,3,-6.5,0.692041522491349,4,LE,1,0
20161102,141,3,-6.5,-5.52801309202927,20,AG,1,1
20161102,141,3,-6.5,-2.10210210210211,1,LE,1,0
20161102,141,3,-6.5,-5.00658761528326,3,YM,1,0
20161102,141,3,-6.5,-3.18559556786704,10,SP,1,0
20161102,141,3,-6.5,4.24469413233458,8,FR,1,0
20161103,141,3,-6.5,-2.80701754385965,8,LE,1,0
20161103,141,3,-6.5,0.71942446043166,10,YM,1,0
20161103,141,3,-6.5,0.626304801670139,6,SP,1,0
20161103,141,3,-6.5,0.8130081300813,8,FR,1,0
20161103,141,3,-6.5,1.37339055793991,10,AG,1,0
20161104,141,3,-6.5,-2.74914089347079,10,AG,1,0
20161104,141,3,-6.5,0.0,10,SP,1,0
20161104,141,3,-6.5,-6.34005763688761,4,YM,1,0
20161104,141,3,-6.5,-1.51515151515151,10,FR,1,0
20161104,141,3,-6.5,-8.28729281767958,10,LE,1,0
20161105,141,3,-6.5,-4.4543429844098,2,AG,1,0
20161105,1411,3,-6.5,-4.3141592920354,10,LE,1,0
20161105,141,3,-6.5,-3.90390390390391,7,YM,1,0
20161105,141,3,-6.5,-7.25190839694656,8,FR,1,0
20161105,141,3,-6.5,-6.51340996168582,4,SP,1,0
20161106,141,3,-6.5,-1.34680134680134,10,AG,1,0
20161106,141,3,-6.5,1.89274447949527,6,SP,1,0
20161106,141,3,-6.5,0.45543266102798,6,LE,1,0
20161106,141,3,-6.5,-3.71679099594294,4,FR,1,0
20161106,141,3,-6.5,-4.77777777777777,10,YM,1,0
20161107,1411,3,-6.5,-3.26594090202178,2,SP,1,0
20161107,1411,3,-6.5,-3.26594090202178,6,FR,1,0
20161107,141,3,-6.5,-5.96026490066225,3,YM,1,0
20161107,141,3,-6.5,-1.95713454055213,8,LE,1,0
20161107,141,3,-6.5,-3.52201257861635,10,AG,1,0
20161108,141,3,-6.5,-8.51788756388414,10,YM,1,0
20161108,141,3,-6.5,-4.62102000563539,10,AG,1,0
20161108,141,3,-6.5,-1.12359550561798,1,LE,1,0
20161108,141,3,-6.5,-1.62799401197605,2,SP,1,0
20161108,141,3,-6.5,-3.98009950248756,10,FR,1,0
20161109,141,3,-6.5,-2.24,8,LE,1,0
20161109,141,3,-6.5,-8.0,10,FR,1,0
20161109,141,3,-6.5,1.15942028985507,10,YM,1,0
20161109,141,3,-6.5,-2.94117647058823,10,AG,1,0
20161109,141,3,-6.5,-0.65274151436031,10,SP,1,0
20161110,141,3,-6.5,-1.68910337820675,6,AG,1,0
20161110,141,3,-6.5,0.32102728731942,10,SP,1,0
20161110,141,3,-6.5,-4.61538461538461,10,YM,1,0
20161110,141,3,-6.5,-5.82524271844661,2,FR,1,0
20161110,141,3,-6.5,-2.06896551724138,5,LE,1,0
20161111,141,3,-6.5,-3.45821325648415,8,AG,1,0
20161111,141,3,-6.5,1.34615384615385,10,LE,1,0
20161111,141,3,-6.5,0.0498007968127498,2,FR,1,0
20161111,141,3,-6.5,-2.52225519287834,2,YM,1,0
20161111,141,3,-6.5,-3.46534653465347,4,SP,1,0
20161112,1413,3,-6.5,-7.42857142857143,10,YM,1,0
20161112,141,3,-6.5,-3.74363581910752,3,SP,1,0
20161112,1411,3,-6.5,-5.31609195402299,2,LE,1,0
20161112,141,3,-6.5,2.42424242424242,10,AG,1,0
20161112,141,3,-6.5,1.2448132780083,10,FR,1,0
20161113,141,3,-6.5,-3.77358490566038,10,SP,1,0
20161113,141,3,-6.5,-2.62045646661031,1,FR,1,0
20161113,141,3,-6.5,-5.99078341013825,10,YM,1,0
20161113,141,3,-6.5,-4.33397068196303,1,AG,1,0
20161113,141,3,-6.5,-7.93157076205287,2,LE,1,0
20161114,141,3,-6.5,-3.00925925925926,1,LE,1,0
20161114,141,3,-6.5,-11.214953271028,10,SP,1,0
20161114,141,3,-6.5,-4.71380471380471,1,FR,1,0
20161114,141,3,-6.5,-2.97446696499079,10,YM,1,0
20161114,141,3,-6.5,3.22180916976456,10,AG,1,0
20161115,141,3,-6.5,3.38680926916221,2,FR,1,0
20161115,141,3,-6.5,0.0,6,SP,1,0
20161115,141,3,-6.5,-5.90943975441289,2,YM,1,0
20161115,141,3,-6.5,-1.92307692307693,1,LE,1,0
20161115,141,3,-6.5,-0.43440486533449,4,AG,1,0
20161116,141,3,-6.5,-3.74331550802139,10,FR,1,0
20161116,141,3,-6.5,-0.73245438806765,8,YM,1,0
20161116,141,3,-6.5,-1.65938864628821,1,SP,1,0
20161116,141,3,-6.5,2.30179028132993,8,AG,1,0
20161116,141,3,-6.5,-2.52100840336134,10,LE,1,0
20161117,141,3,-6.5,-0.0871080139372804,10,LE,1,0
20161117,141,3,-6.5,-4.84848484848485,2,YM,1,0
20161117,141,3,-6.5,-2.9126213592233,10,SP,1,0
20161117,141,3,-6.5,0.3454231433506,2,FR,1,0
20161117,141,3,-6.5,0.85470085470085,10,AG,1,0
20161118,141,3,-6.5,-0.30674846625767,10,AG,1,0
20161118,141,3,-6.5,0.22123893805309,4,FR,1,0
20161118,141,3,-6.5,-2.96596940368404,8,SP,1,0
20161119,141,3,-6.5,-6.81818181818182,6,SP,1,0
20161119,141,3,-6.5,-9.09090909090907,8,LE,1,0
20161119,141,3,-6.5,-4.27215189873418,2,YM,1,0
20161119,141,3,-6.5,-3.95095367847412,2,AG,1,0
20161119,141,3,-6.5,-6.25,2,FR,1,0
20161120,1411,3,-6.5,-1.69050715214565,2,FR,1,0
20161120,141,3,-6.5,0.0,8,YM,1,0
20161120,1411,3,-6.5,-2.01149425287357,10,SP,1,0
20161120,141,3,-6.5,-6.75675675675676,10,AG,1,0
20161120,141,3,-6.5,-0.68493150684931,5,LE,1,0
20161121,141,3,-6.5,-0.35810205908684,6,YM,1,0
20161121,141,3,-6.5,-0.45454545454545,6,AG,1,0
20161121,1411,3,-6.5,0.483091787439609,10,FR,1,0
20161121,141,3,-6.5,1.08499095840868,4,SP,1,0
20161121,141,3,-6.5,6.49350649350649,10,LE,1,0
20161122,141,3,-6.5,-3.18725099601593,10,AG,1,0
20161122,141,3,-6.5,-7.75193798449613,10,SP,1,0
20161122,141,3,-6.5,1.52671755725191,8,LE,1,0
20161122,141,3,-6.5,-4.04494382022472,2,YM,1,0
20161122,141,3,-6.5,-1.36054421768707,8,FR,1,0
20161123,141,3,-6.5,-2.44755244755245,2,SP,1,0
20161123,141,3,-6.5,-3.63890832750175,1,AG,1,0
20161123,141,3,-6.5,-6.41711229946524,8,FR,1,0
20161123,141,3,-6.5,-2.04081632653061,10,LE,1,0
20161123,141,3,-6.5,-4.78821362799263,2,YM,1,0
20161124,141,3,-6.5,-2.23880597014925,10,SP,1,0
20161124,141,3,-6.5,-4.4359949302915,1,YM,1,0
20161124,141,3,-6.5,-2.89017341040463,10,AG,1,0
20161124,141,3,-6.5,-5.65843621399177,2,LE,1,0
20161124,141,3,-6.5,-3.00028304557034,4,FR,1,0
20161125,141,3,-6.5,2.44698205546492,4,FR,1,0
20161125,141,3,-6.5,-2.3470839260313,2,LE,1,0
20161125,141,3,-6.5,-3.66032210834553,6,SP,1,0
20161125,141,3,-6.5,-6.07940446650124,10,AG,1,0
20161125,141,3,-6.5,-5.6282722513089,2,YM,1,0
20161126,141,3,-6.5,-13.0952380952381,10,AG,1,0
20161126,141,3,-6.5,1.08191653786708,10,SP,1,0
20161126,141,3,-6.5,-8.51063829787234,8,YM,1,0
20161126,141,3,-6.5,-9.89247311827955,6,LE,1,0
20161126,141,3,-6.5,-3.52941176470589,10,FR,1,0
20161127,141,3,-6.5,-6.95970695970696,10,YM,1,0
20161127,141,3,-6.5,-5.61797752808989,4,FR,1,0
20161127,141,3,-6.5,0.0,2,SP,1,0
20161127,141,3,-6.5,7.54716981132075,1,LE,1,0
20161127,141,3,-6.5,-3.34928229665072,10,AG,1,0
20161128,141,3,-6.5,-1.75054704595186,10,LE,1,0
20161128,141,3,-6.5,0.0,2,FR,1,0
20161128,141,3,-6.5,-2.22575516693164,2,AG,1,0
20161128,141,3,-6.5,5.3156146179402,6,SP,1,0
20161128,141,3,-6.5,-9.86547085201796,2,YM,1,0
20161129,141,3,-6.5,1.34529147982062,2,SP,1,0
20161129,141,3,-6.5,-3.01027900146843,10,YM,1,0
20161129,141,3,-6.5,3.61145703611457,3,LE,1,0
20161129,141,3,-6.5,-2.58064516129032,10,FR,1,0
20161129,141,3,-6.5,-8.41121495327103,5,AG,1,0
20161130,141,3,-6.5,2.85714285714286,2,AG,1,0
20161130,141,3,-6.5,-2.64900662251655,4,FR,1,0
20161130,141,3,-6.5,-8.36120401337796,2,LE,1,0
20161130,141,3,-6.5,-3.5557331202557,10,YM,1,0
20161130,141,3,-6.5,-4.59183673469387,5,SP,1,0
20161201,141,3,-6.5,-4.26917510853835,10,LE,1,0
20161201,141,3,-6.5,-1.06824925816024,2,YM,1,0
20161201,141,3,-6.5,0.0,10,SP,1,0
20161201,141,3,-6.5,0.65359477124183,10,AG,1,0
20161201,141,3,-6.5,-9.53678474114442,6,FR,1,0
20161202,141,3,-6.5,-3.04878048780488,2,YM,1,0
20161202,141,3,-6.5,-8.35380835380839,10,AG,1,0
20161202,141,3,-6.5,-5.70539419087137,1,FR,1,0
20161202,141,3,-6.5,-3.22580645161291,4,LE,1,0
20161202,141,3,-6.5,2.01816347124117,8,SP,1,0
20161203,141,3,-6.5,-7.79220779220779,6,YM,1,0
20161203,141,3,-6.5,-4.65686274509803,10,FR,1,0
20161203,141,3,-6.5,1.04004160166407,10,AG,1,0
20161203,141,3,-6.5,-1.03448275862069,10,LE,1,0
20161203,141,3,-6.5,-0.689655172413797,4,SP,1,0
20161204,141,3,-6.5,-0.9478672985782,4,FR,1,0
20161204,141,3,-6.5,-4.57089552238806,10,LE,1,0
20161204,141,3,-6.5,-2.6431718061674,10,SP,1,0
20161204,141,3,-6.5,-9.09090909090912,2,AG,1,0
20161204,141,3,-6.5,-1.16786775604378,16,YM,1,1
20161205,141,3,-6.5,-2.42424242424242,10,FR,1,0
20161205,141,3,-6.5,-5.24475524475524,2,LE,1,0
20161205,141,3,-6.5,-1.20481927710843,2,AG,1,0
20161205,141,3,-6.5,-1.11731843575419,10,SP,1,0
20161205,141,3,-6.5,6.32090761750405,10,YM,1,0
20161206,141,3,-6.5,-3.58705161854768,1,SP,1,0
20161206,141,3,-6.5,3.34261838440112,7,YM,1,0
20161206,141,3,-6.5,0.69284064665127,2,FR,1,0
20161206,141,3,-6.5,-5.5045871559633,10,LE,1,0
20161206,141,3,-6.5,-6.6746126340882,10,AG,1,0
20161207,141,3,-6.5,-4.5,2,LE,1,0
20161207,141,3,-6.5,-6.95652173913044,10,AG,1,0
20161207,141,3,-6.5,-3.60360360360361,10,YM,1,0
20161207,141,3,-6.5,-0.46826222684704,2,FR,1,0
20161207,141,3,-6.5,0.0,10,SP,1,0
20161208,141,3,-6.5,-2.27143668370244,10,AG,1,0
20161208,141,3,-6.5,0.43478260869565,10,YM,1,0
20161208,141,3,-6.5,0.50955414012738,8,SP,1,0
20161208,141,3,-6.5,-1.41843971631206,10,LE,1,0
20161208,141,3,-6.5,-5.80912863070539,10,FR,1,0
20161209,141,3,-6.5,-4.56989247311828,2,LE,1,0
20161209,141,3,-6.5,0.72639225181598,1,AG,1,0
20161209,1411,3,-6.5,-4.74898236092266,10,FR,1,0
20161209,141,3,-6.5,0.52956751985878,3,YM,1,0
20161209,141,3,-6.5,-1.91256830601093,10,SP,1,0
20161210,141,3,-6.5,-0.19569471624266,4,FR,1,0
20161210,141,3,-6.5,-3.52422907488987,2,AG,1,0
20161210,141,3,-6.5,-3.74531835205993,10,SP,1,0
20161210,141,3,-6.5,-6.20689655172413,2,LE,1,0
20161210,141,3,-6.5,-3.38983050847458,10,YM,1,0
20161211,141,3,-6.5,-9.15066411673785,12,AG,1,1
20161211,141,3,-6.5,-2.74151436031331,10,SP,1,0
20161211,1411,3,-6.5,0.0758725341426398,2,FR,1,0
20161211,141,3,-6.5,0.81967213114754,2,YM,1,0
20161212,141,3,-6.5,-5.42215336948102,2,LE,1,0
20161212,1411,3,-6.5,-1.38888888888889,10,SP,1,0
20161212,141,3,-6.5,-9.5238095238095,4,AG,1,0
20161212,141,3,-6.5,-4.15704387990762,2,YM,1,0
20161212,141,3,-6.5,-0.64432989690722,3,FR,1,0
20161213,141,3,-6.5,-6.17542523483117,20,SP,1,1
20161213,141,3,-6.5,-13.2394366197183,6,AG,1,0
20161213,141,3,-6.5,-1.64835164835165,1,FR,1,0
20161213,141,3,-6.5,-1.91897654584222,1,YM,1,0
20161213,141,3,-6.5,-3.21100917431193,8,LE,1,0
20161214,141,3,-6.5,-0.46728971962617,10,FR,1,0
20161214,141,3,-6.5,-7.72200772200772,10,YM,1,0
20161214,141,3,-6.5,0.11173184357542,10,SP,1,0
20161214,141,3,-6.5,-5.65749235474006,5,AG,1,0
20161214,141,3,-6.5,-9.32203389830508,10,LE,1,0
20161215,141,3,-6.5,-2.64705882352941,2,AG,1,0
20161215,141,3,-6.5,-5.85585585585586,10,SP,1,0
20161215,141,3,-6.5,-8.8541666666667,4,YM,1,0
20161215,141,3,-6.5,0.0,10,FR,1,0
20161215,141,3,-6.5,-3.57142857142857,2,LE,1,0
20161216,141,3,-6.5,2.53164556962026,10,LE,1,0
20161216,141,3,-6.5,-2.27272727272728,10,SP,1,0
20161216,141,3,-6.5,-1.41318977119785,1,FR,1,0
20161216,141,3,-6.5,-1.97183098591549,10,AG,1,0
20161216,141,3,-6.5,2.7027027027027,2,YM,1,0
20161217,141,3,-6.5,-1.06666666666666,2,SP,1,0
20161217,141,3,-6.5,-6.32530120481927,8,FR,1,0
20161217,141,3,-6.5,-6.51558073654391,6,YM,1,0
20161217,141,3,-6.5,1.60284951024043,2,LE,1,0
20161217,141,3,-6.5,1.20567375886525,2,AG,1,0
20161218,141,3,-6.5,1.36901057871811,1,FR,1,0
20161218,141,3,-6.5,-3.14465408805031,10,SP,1,0
20161218,141,3,-6.5,-1.76125244618395,6,AG,1,0
20161218,141,3,-6.5,-4.42260442260442,2,LE,1,0
20161218,141,3,-6.5,-2.52525252525253,4,YM,1,0
20161219,141,3,-6.5,-3.23270667630754,20,LE,1,1
20161219,141,3,-6.5,-1.80180180180181,10,FR,1,0
20161219,141,3,-6.5,-6.41025641025641,2,YM,1,0
20161219,141,3,-6.5,-2.5,10,AG,1,0
20161219,141,3,-6.5,-2.04819277108434,8,SP,1,0
20161220,141,3,-6.5,-5.31914893617022,8,SP,1,0
20161220,141,3,-6.5,-0.62630480167014,10,FR,1,0
20161220,1411,3,-6.5,-5.50064460678986,10,YM,1,0
20161220,141,3,-6.5,-5.69668976135489,5,AG,1,0
20161220,141,3,-6.5,-5.71428571428574,6,LE,1,0
20161221,141,3,-6.5,-1.98300283286119,10,AG,1,0
20161221,141,3,-6.5,7.24299065420561,1,FR,1,0
20161221,141,3,-6.5,-4.60335477361584,4,SP,1,0
20161221,141,3,-6.5,-2.75862068965518,5,LE,1,0
20161221,141,3,-6.5,-2.11267605633803,10,YM,1,0
20161222,141,3,-6.5,-6.82196339434276,1,LE,1,0
20161222,141,3,-6.5,-11.5089514066496,1,YM,1,0
20161222,141,3,-6.5,-2.32558139534883,10,AG,1,0
20161222,141,3,-6.5,-5.8641975308642,4,SP,1,0
20161222,141,3,-6.5,3.47826086956522,10,FR,1,0
20161223,141,3,-6.5,-2.26628895184136,6,SP,1,0
20161223,141,3,-6.5,-5.10855683269477,8,YM,1,0
20161223,141,3,-6.5,0.54869684499315,8,LE,1,0
20161223,141,3,-6.5,-0.23640661938535,1,FR,1,0
20161223,141,3,-6.5,-5.76923076923077,10,AG,1,0
20161224,141,3,-6.5,-4.16322029225255,20,YM,1,1
20161224,141,3,-6.5,-5.25451559934318,5,FR,1,0
20161224,141,3,-6.5,-0.23228803716609,1,LE,1,0
20161224,141,3,-6.5,-2.73858921161825,10,SP,1,0
20161224,141,3,-6.5,0.54127198917456,10,AG,1,0
20161225,141,3,-6.5,-6.00414078674948,10,YM,1,0
20161225,141,3,-6.5,-2.10355987055016,10,SP,1,0
20161225,141,3,-6.5,-1.2998266897747,4,FR,1,0
20161225,141,3,-6.5,-1.96796338672769,2,LE,1,0
20161225,141,3,-6.5,-0.70422535211268,4,AG,1,0
20161226,141,3,-6.5,0.0,8,FR,1,0
20161226,141,3,-6.5,-0.80147965474722,10,SP,1,0
20161226,141,3,-6.5,-11.1386138613861,2,LE,1,0
20161226,141,3,-6.5,-7.48898678414097,6,AG,1,0
20161226,141,3,-6.5,-3.70967741935484,8,YM,1,0
20161227,141,3,-6.5,-2.12998361551065,10,AG,1,0
20161227,141,3,-6.5,-7.51708428246014,2,YM,1,0
20161227,141,3,-6.5,2.18818380743983,5,LE,1,0
20161227,141,3,-6.5,-2.13523131672597,6,FR,1,0
20161227,141,3,-6.5,-0.10764262648008,10,SP,1,0
20161228,1411,3,-6.5,-3.48214285714286,4,FR,1,0
20161228,141,3,-6.5,-2.77777777777778,2,LE,1,0
20161228,141,3,-6.5,-3.44827586206896,10,AG,1,0
20161228,141,3,-6.5,-2.30769230769231,2,YM,1,0
20161228,141,3,-6.5,-1.07913669064748,10,SP,1,0
20161229,141,3,-6.5,-2.77777777777778,2,LE,1,0
20161229,141,3,-6.5,-5.02092050209205,2,SP,1,0
20161229,141,3,-6.5,-5.69948186528497,12,YM,1,1
20161229,141,3,-6.5,-4.72103004291845,8,AG,1,0
20161229,141,3,-6.5,-3.07692307692308,8,FR,1,0
20161230,141,3,-6.5,-6.14489003880983,10,LE,1,0
20161230,141,3,-6.5,-1.79372197309417,10,FR,1,0
20161230,141,3,-6.5,-0.1230012300123,10,SP,1,0
20161231,141,3,-6.5,-6.96078431372549,3,LE,1,0
20161231,141,3,-6.5,-4.21648835745752,8,AG,1,0
20161231,141,3,-6.5,-2.6890756302521,10,SP,1,0
20161231,141,3,-6.5,3.64583333333333,10,FR,1,0
20161231,141,3,-6.5,-5.95238095238095,4,YM,1,0
20170101,141,3,-6.5,-1.76056338028169,2,YM,1,0
20170101,141,3,-6.5,-3.78787878787878,10,FR,1,0
20170101,141,3,-6.5,-4.13223140495868,8,AG,1,0
20170101,141,3,-6.5,-4.28979980934223,1,LE,1,0
20170101,141,3,-6.5,-2.97498309668695,4,SP,1,0
20170102,141,3,-6.5,-5.02431118314424,5,YM,1,0
20170102,141,3,-6.5,1.25786163522013,2,SP,1,0
20170102,141,3,-6.5,-4.66321243523316,10,AG,1,0
20170102,141,3,-6.5,-4.56375838926175,6,FR,1,0
20170102,141,3,-6.5,-5.65262076053443,2,LE,1,0
20170103,141,3,-6.5,-1.37285491419657,1,LE,1,0
20170103,141,3,-6.5,-9.30996714129244,10,AG,1,0
20170103,141,3,-6.5,0.44378698224852,10,YM,1,0
20170103,141,3,-6.5,-3.41555977229602,10,SP,1,0
20170103,141,3,-6.5,-0.86655112651647,10,FR,1,0
20170104,141,3,-6.5,-10.062893081761,10,AG,1,0
20170104,141,3,-6.5,1.80305131761442,5,SP,1,0
20170104,141,3,-6.5,2.67952840300107,10,LE,1,0
20170104,141,3,-6.5,-4.09617097061443,2,FR,1,0
20170104,141,3,-6.5,-2.0,10,YM,1,0
20170105,141,3,-6.5,-7.64227642276423,5,YM,1,0
20170105,141,3,-6.5,1.58192090395481,2,FR,1,0
20170105,141,3,-6.5,-4.06504065040651,8,AG,1,0
20170105,141,3,-6.5,-2.18253968253968,10,SP,1,0
20170105,141,3,-6.5,-5.65262076053443,2,LE,1,0
20170106,141,3,-6.5,0.85470085470086,2,LE,1,0
20170106,141,3,-6.5,-8.93617021276596,10,FR,1,0
20170106,141,3,-6.5,-1.92926045016077,5,SP,1,0
20170106,141,3,-6.5,-8.98748960267515,16,AG,1,1
20170107,141,3,-6.5,-2.17391304347826,10,YM,1,0
