country_code_encoded_index,SQLDATE,EventCode,QuadClass,GoldsteinScale,AvgTone,NumArticles,NumMentions,Contains14sub,Contains14,country_code_encoded,Year,Month,DayOfMonth
0,2015-01-02,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,2
0,2015-01-03,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,3
0,2015-01-04,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,4
0,2015-01-05,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,5
0,2015-01-06,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,6
0,2015-01-07,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,7
0,2015-01-08,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,8
0,2015-01-09,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,9
0,2015-01-10,141,3,-6.5,-2.59433962264151,2,2,1,0,0,2015,1,10
0,2015-01-11,141,3,-6.5,-3.60721442885771,10,10,1,0,0,2015,1,11
0,2015-01-12,141,3,-6.5,-5.56844547563805,20,20,1,1,0,2015,1,12
0,2015-01-13,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,13
0,2015-01-14,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,14
0,2015-01-15,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,15
0,2015-01-16,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,16
0,2015-01-17,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,17
0,2015-01-18,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,18
0,2015-01-19,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,19
0,2015-01-20,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,20
0,2015-01-21,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,21
0,2015-01-22,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,22
0,2015-01-23,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,23
0,2015-01-24,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,24
0,2015-01-25,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,25
0,2015-01-26,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,26
0,2015-01-27,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,27
0,2015-01-28,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,28
0,2015-01-29,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,29
0,2015-01-30,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,30
0,2015-01-31,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,1,31
0,2015-02-01,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,1
0,2015-02-02,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,2
0,2015-02-03,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,3
0,2015-02-04,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,4
0,2015-02-05,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,5
0,2015-02-06,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,6
0,2015-02-07,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,7
0,2015-02-08,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,8
0,2015-02-09,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,9
0,2015-02-10,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,10
0,2015-02-11,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,11
0,2015-02-12,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,12
0,2015-02-13,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,13
0,2015-02-14,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,14
0,2015-02-15,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,15
0,2015-02-16,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,16
0,2015-02-17,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,17
0,2015-02-18,141,3,-6.5,-1.22950819672131,10,10,1,0,0,2015,2,18
0,2015-02-19,141,3,-6.5,-3.54330708661418,1,1,1,0,0,2015,2,19
0,2015-02-20,141,3,-6.5,-3.54330708661418,1,1,1,0,0,2015,2,20
0,2015-02-21,141,3,-6.5,-2.55827174530984,10,10,1,0,0,2015,2,21
0,2015-02-22,141,3,-6.5,-8.89679715302492,10,10,1,0,0,2015,2,22
0,2015-02-23,141,3,-6.5,-8.16023738872403,10,10,1,0,0,2015,2,23
0,2015-02-24,141,3,-6.5,0.47169811320755,8,8,1,0,0,2015,2,24
0,2015-02-25,141,3,-6.5,0.15552099533437,10,10,1,0,0,2015,2,25
0,2015-02-26,141,3,-6.5,-0.83857442348008,2,2,1,0,0,2015,2,26
0,2015-02-27,141,3,-6.5,-9.75609756097563,3,3,1,0,0,2015,2,27
0,2015-02-28,141,3,-6.5,-9.75609756097563,3,3,1,0,0,2015,2,28
0,2015-03-01,141,3,-6.5,-3.82352941176471,2,2,1,0,0,2015,3,1
0,2015-03-02,141,3,-6.5,-4.32098765432099,10,10,1,0,0,2015,3,2
0,2015-03-03,141,3,-6.5,4.42073170731707,8,8,1,0,0,2015,3,3
0,2015-03-04,141,3,-6.5,5.12820512820513,2,2,1,0,0,2015,3,4
0,2015-03-05,141,3,-6.5,-0.11389521640091,2,2,1,0,0,2015,3,5
0,2015-03-06,141,3,-6.5,4.80591497227357,6,6,1,0,0,2015,3,6
0,2015-03-07,141,3,-6.5,-0.97222222222222,3,3,1,0,0,2015,3,7
0,2015-03-08,141,3,-6.5,-3.0267753201397,2,2,1,0,0,2015,3,8
0,2015-03-09,141,3,-6.5,0.27027027027027,10,10,1,0,0,2015,3,9
0,2015-03-10,141,3,-6.5,-6.21761658031088,10,10,1,0,0,2015,3,10
0,2015-03-11,141,3,-6.5,-3.70370370370371,5,5,1,0,0,2015,3,11
0,2015-03-12,141,3,-6.5,-3.60824742268041,8,8,1,0,0,2015,3,12
0,2015-03-13,141,3,-6.5,-7.19874804381847,3,3,1,0,0,2015,3,13
0,2015-03-14,141,3,-6.5,3.42679127725856,10,10,1,0,0,2015,3,14
0,2015-03-15,141,3,-6.5,0.13802622498275,5,5,1,0,0,2015,3,15
0,2015-03-16,141,3,-6.5,-8.33333333333333,8,8,1,0,0,2015,3,16
0,2015-03-17,141,3,-6.5,-6.81818181818182,5,5,1,0,0,2015,3,17
0,2015-03-18,141,3,-6.5,-4.08460977388767,5,5,1,0,0,2015,3,18
0,2015-03-19,141,3,-6.5,-3.2,8,13,1,0,0,2015,3,19
0,2015-03-20,141,3,-6.5,3.73250388802488,1,1,1,0,0,2015,3,20
0,2015-03-21,141,3,-6.5,3.73250388802488,1,1,1,0,0,2015,3,21
0,2015-03-22,141,3,-6.5,-5.47550432276658,10,10,1,0,0,2015,3,22
0,2015-03-23,141,3,-6.5,-6.66666666666667,2,2,1,0,0,2015,3,23
0,2015-03-24,141,3,-6.5,5.48780487804878,10,10,1,0,0,2015,3,24
0,2015-03-25,141,3,-6.5,-2.34741784037559,10,10,1,0,0,2015,3,25
0,2015-03-26,141,3,-6.5,2.71604938271605,2,2,1,0,0,2015,3,26
0,2015-03-27,141,3,-6.5,-5.0131926121372,4,4,1,0,0,2015,3,27
0,2015-03-28,141,3,-6.5,-5.0131926121372,4,4,1,0,0,2015,3,28
0,2015-03-29,141,3,-6.5,-2.3109243697479,10,10,1,0,0,2015,3,29
0,2015-03-30,141,3,-6.5,0.0,10,10,1,0,0,2015,3,30
0,2015-03-31,141,3,-6.5,0.0,10,10,1,0,0,2015,3,31
0,2015-04-01,141,3,-6.5,2.94117647058824,4,4,1,0,0,2015,4,1
0,2015-04-02,141,3,-6.5,-7.56302521008403,4,4,1,0,0,2015,4,2
0,2015-04-03,141,3,-6.5,-0.63291139240506,10,10,1,0,0,2015,4,3
0,2015-04-04,141,3,-6.5,-0.54794520547945,5,5,1,0,0,2015,4,4
0,2015-04-05,141,3,-6.5,-0.54794520547945,5,5,1,0,0,2015,4,5
0,2015-04-06,141,3,-6.5,-6.3013698630137,10,10,1,0,0,2015,4,6
0,2015-04-07,141,3,-6.5,-6.3013698630137,10,10,1,0,0,2015,4,7
0,2015-04-08,141,3,-6.5,-0.55248618784531,10,10,1,0,0,2015,4,8
0,2015-04-09,141,3,-6.5,-0.55248618784531,10,10,1,0,0,2015,4,9
0,2015-04-10,141,3,-6.5,-3.94736842105264,5,5,1,0,0,2015,4,10
0,2015-04-11,141,3,-6.5,-3.94736842105264,5,5,1,0,0,2015,4,11
0,2015-04-12,141,3,-6.5,-3.28467153284672,1,1,1,0,0,2015,4,12
0,2015-04-13,141,3,-6.5,-8.21114369501466,2,2,1,0,0,2015,4,13
0,2015-04-14,141,3,-6.5,-8.21114369501466,2,2,1,0,0,2015,4,14
0,2015-04-15,141,3,-6.5,-8.21114369501466,2,2,1,0,0,2015,4,15
0,2015-04-16,141,3,-6.5,2.22551928783383,10,10,1,0,0,2015,4,16
0,2015-04-17,141,3,-6.5,-4.43548387096774,10,20,1,0,0,2015,4,17
0,2015-04-18,141,3,-6.5,7.7319587628866,3,3,1,0,0,2015,4,18
0,2015-04-19,141,3,-6.5,-1.44356955380577,5,5,1,0,0,2015,4,19
0,2015-04-20,141,3,-6.5,1.71821305841925,10,10,1,0,0,2015,4,20
0,2015-04-21,141,3,-6.5,1.71821305841925,10,10,1,0,0,2015,4,21
0,2015-04-22,141,3,-6.5,-1.77777777777778,5,5,1,0,0,2015,4,22
0,2015-04-23,141,3,-6.5,1.59362549800797,10,10,1,0,0,2015,4,23
0,2015-04-24,141,3,-6.5,1.54867256637168,4,4,1,0,0,2015,4,24
0,2015-04-25,141,3,-6.5,1.54867256637168,4,4,1,0,0,2015,4,25
0,2015-04-26,141,3,-6.5,1.54867256637168,4,4,1,0,0,2015,4,26
0,2015-04-27,141,3,-6.5,2.59365994236311,6,6,1,0,0,2015,4,27
0,2015-04-28,141,3,-6.5,-0.13717421124829,5,5,1,0,0,2015,4,28
0,2015-04-29,141,3,-6.5,0.6914433880726,10,10,1,0,0,2015,4,29
0,2015-04-30,141,3,-6.5,0.6914433880726,10,10,1,0,0,2015,4,30
0,2015-05-01,141,3,-6.5,-1.05263157894737,10,10,1,0,0,2015,5,1
0,2015-05-02,141,3,-6.5,2.00692041522491,3,3,1,0,0,2015,5,2
0,2015-05-03,141,3,-6.5,2.00692041522491,3,3,1,0,0,2015,5,3
0,2015-05-04,141,3,-6.5,-3.96825396825397,5,5,1,0,0,2015,5,4
0,2015-05-05,141,3,-6.5,-3.96825396825397,5,5,1,0,0,2015,5,5
0,2015-05-06,141,3,-6.5,-2.8391167192429,5,5,1,0,0,2015,5,6
0,2015-05-07,141,3,-6.5,1.94871794871795,10,10,1,0,0,2015,5,7
0,2015-05-08,141,3,-6.5,-3.02114803625377,10,10,1,0,0,2015,5,8
0,2015-05-09,141,3,-6.5,-3.02114803625377,10,10,1,0,0,2015,5,9
0,2015-05-10,141,3,-6.5,5.34591194968553,6,6,1,0,0,2015,5,10
0,2015-05-11,141,3,-6.5,5.34591194968553,6,6,1,0,0,2015,5,11
0,2015-05-12,141,3,-6.5,2.79329608938547,10,10,1,0,0,2015,5,12
0,2015-05-13,141,3,-6.5,-3.43949044585987,10,10,1,0,0,2015,5,13
0,2015-05-14,141,3,-6.5,-0.46620046620047,10,10,1,0,0,2015,5,14
0,2015-05-15,141,3,-6.5,0.19880715705765,10,10,1,0,0,2015,5,15
0,2015-05-16,141,3,-6.5,0.19880715705765,10,10,1,0,0,2015,5,16
0,2015-05-17,141,3,-6.5,-1.4218009478673,4,4,1,0,0,2015,5,17
0,2015-05-18,141,3,-6.5,-3.42541436464089,8,8,1,0,0,2015,5,18
0,2015-05-19,141,3,-6.5,-4.03225806451613,4,4,1,0,0,2015,5,19
0,2015-05-20,141,3,-6.5,-4.03225806451613,4,4,1,0,0,2015,5,20
0,2015-05-21,141,3,-6.5,-4.03225806451613,4,4,1,0,0,2015,5,21
0,2015-05-22,141,3,-6.5,-1.53687560015816,16,16,1,1,0,2015,5,22
0,2015-05-23,141,3,-6.5,-1.53687560015816,16,16,1,1,0,2015,5,23
0,2015-05-24,141,3,-6.5,-2.63157894736842,5,5,1,0,0,2015,5,24
0,2015-05-25,141,3,-6.5,-3.84615384615384,4,4,1,0,0,2015,5,25
0,2015-05-26,141,3,-6.5,-2.76679841897233,1,1,1,0,0,2015,5,26
0,2015-05-27,141,3,-6.5,-3.30578512396694,2,2,1,0,0,2015,5,27
0,2015-05-28,141,3,-6.5,4.49826989619377,10,10,1,0,0,2015,5,28
0,2015-05-29,141,3,-6.5,-5.37931034482759,10,10,1,0,0,2015,5,29
0,2015-05-30,141,3,-6.5,-5.37931034482759,10,10,1,0,0,2015,5,30
0,2015-05-31,141,3,-6.5,-5.37931034482759,10,10,1,0,0,2015,5,31
0,2015-06-01,141,3,-6.5,-1.32625994694961,5,5,1,0,0,2015,6,1
0,2015-06-02,141,3,-6.5,0.9009009009009,10,10,1,0,0,2015,6,2
0,2015-06-03,141,3,-6.5,-8.23529411764702,10,10,1,0,0,2015,6,3
0,2015-06-04,141,3,-6.5,-2.13815789473685,2,2,1,0,0,2015,6,4
0,2015-06-05,141,3,-6.5,-3.32749562171628,2,2,1,0,0,2015,6,5
0,2015-06-06,141,3,-6.5,-2.45566166439291,10,10,1,0,0,2015,6,6
0,2015-06-07,141,3,-6.5,-2.22222222222222,8,8,1,0,0,2015,6,7
0,2015-06-08,141,3,-6.5,-2.22222222222222,8,8,1,0,0,2015,6,8
0,2015-06-09,141,3,-6.5,-2.22222222222222,8,8,1,0,0,2015,6,9
0,2015-06-10,141,3,-6.5,-2.22222222222222,8,8,1,0,0,2015,6,10
0,2015-06-11,141,3,-6.5,-3.69565217391304,5,5,1,0,0,2015,6,11
0,2015-06-12,141,3,-6.5,-3.69565217391304,5,5,1,0,0,2015,6,12
0,2015-06-13,141,3,-6.5,-3.94230606260911,12,12,1,1,0,2015,6,13
0,2015-06-14,141,3,-6.5,-4.16666666666667,10,10,1,0,0,2015,6,14
0,2015-06-15,141,3,-6.5,-3.50194552529183,4,4,1,0,0,2015,6,15
0,2015-06-16,141,3,-6.5,-1.10192837465565,2,2,1,0,0,2015,6,16
0,2015-06-17,141,3,-6.5,-6.84931506849315,10,10,1,0,0,2015,6,17
0,2015-06-18,141,3,-6.5,-8.12379110251451,5,5,1,0,0,2015,6,18
0,2015-06-19,141,3,-6.5,-1.20192307692308,8,8,1,0,0,2015,6,19
0,2015-06-20,141,3,-6.5,-1.20192307692308,8,8,1,0,0,2015,6,20
0,2015-06-21,141,3,-6.5,-1.20192307692308,8,8,1,0,0,2015,6,21
0,2015-06-22,141,3,-6.5,3.03030303030303,2,2,1,0,0,2015,6,22
0,2015-06-23,141,3,-6.5,7.4074074074074,5,5,1,0,0,2015,6,23
0,2015-06-24,141,3,-6.5,7.4074074074074,5,5,1,0,0,2015,6,24
0,2015-06-25,141,3,-6.5,-4.48578093720732,10,10,1,0,0,2015,6,25
0,2015-06-26,141,3,-6.5,-4.33839479392625,1,1,1,0,0,2015,6,26
0,2015-06-27,141,3,-6.5,-4.33839479392625,1,1,1,0,0,2015,6,27
0,2015-06-28,141,3,-6.5,1.91387559808613,5,5,1,0,0,2015,6,28
0,2015-06-29,141,3,-6.5,-9.48275862068966,5,5,1,0,0,2015,6,29
0,2015-06-30,141,3,-6.5,-9.48275862068966,5,5,1,0,0,2015,6,30
0,2015-07-01,141,3,-6.5,-2.85714285714286,4,4,1,0,0,2015,7,1
0,2015-07-02,141,3,-6.5,-1.11111111111111,5,5,1,0,0,2015,7,2
0,2015-07-03,141,3,-6.5,-2.38331678252235,10,10,1,0,0,2015,7,3
0,2015-07-04,141,3,-6.5,-5.43657331136738,10,10,1,0,0,2015,7,4
0,2015-07-05,141,3,-6.5,-7.04845814977974,8,8,1,0,0,2015,7,5
0,2015-07-06,141,3,-6.5,-7.01754385964912,8,8,1,0,0,2015,7,6
0,2015-07-07,141,3,-6.5,-3.36817653890825,1,1,1,0,0,2015,7,7
0,2015-07-08,141,3,-6.5,-1.171875,2,2,1,0,0,2015,7,8
0,2015-07-09,141,3,-6.5,0.86206896551724,4,4,1,0,0,2015,7,9
0,2015-07-10,141,3,-6.5,-4.95049504950495,4,4,1,0,0,2015,7,10
0,2015-07-11,141,3,-6.5,-1.42857142857143,10,10,1,0,0,2015,7,11
0,2015-07-12,141,3,-6.5,-1.15606936416185,10,10,1,0,0,2015,7,12
0,2015-07-13,141,3,-6.5,-3.46420323325635,10,10,1,0,0,2015,7,13
0,2015-07-14,141,3,-6.5,2.64900662251656,10,10,1,0,0,2015,7,14
0,2015-07-15,141,3,-6.5,-2.91262135922331,2,2,1,0,0,2015,7,15
0,2015-07-16,141,3,-6.5,-5.79150579150579,2,2,1,0,0,2015,7,16
0,2015-07-17,141,3,-6.5,2.03883495145632,2,2,1,0,0,2015,7,17
0,2015-07-18,141,3,-6.5,-5.20117762512267,8,8,1,0,0,2015,7,18
0,2015-07-19,141,3,-6.5,-5.20117762512267,8,8,1,0,0,2015,7,19
0,2015-07-20,141,3,-6.5,-0.61728395061728,10,10,1,0,0,2015,7,20
0,2015-07-21,141,3,-6.5,-3.69318181818182,2,2,1,0,0,2015,7,21
0,2015-07-22,141,3,-6.5,-3.73134328358209,10,10,1,0,0,2015,7,22
0,2015-07-23,141,3,-6.5,-4.73788145768011,8,8,1,0,0,2015,7,23
0,2015-07-24,141,3,-6.5,-2.60285474391268,2,2,1,0,0,2015,7,24
0,2015-07-25,141,3,-6.5,-1.67224080267558,4,4,1,0,0,2015,7,25
0,2015-07-26,141,3,-6.5,-1.67224080267558,4,4,1,0,0,2015,7,26
0,2015-07-27,141,3,-6.5,2.14592274678112,1,1,1,0,0,2015,7,27
0,2015-07-28,141,3,-6.5,2.14592274678112,1,1,1,0,0,2015,7,28
0,2015-07-29,141,3,-6.5,2.14592274678112,1,1,1,0,0,2015,7,29
0,2015-07-30,141,3,-6.5,4.9715909090909,4,4,1,0,0,2015,7,30
0,2015-07-31,141,3,-6.5,4.9715909090909,4,4,1,0,0,2015,7,31
0,2015-08-01,141,3,-6.5,-5.98669623059867,3,3,1,0,0,2015,8,1
0,2015-08-02,141,3,-6.5,6.9247546346783,6,6,1,0,0,2015,8,2
0,2015-08-03,141,3,-6.5,-7.36842105263158,10,10,1,0,0,2015,8,3
0,2015-08-04,141,3,-6.5,-4.17867435158502,4,4,1,0,0,2015,8,4
0,2015-08-05,141,3,-6.5,-4.21195652173913,4,4,1,0,0,2015,8,5
0,2015-08-06,141,3,-6.5,-4.21195652173913,4,4,1,0,0,2015,8,6
0,2015-08-07,141,3,-6.5,-2.6,1,1,1,0,0,2015,8,7
0,2015-08-08,141,3,-6.5,-2.6,1,1,1,0,0,2015,8,8
0,2015-08-09,141,3,-6.5,-2.6,1,1,1,0,0,2015,8,9
0,2015-08-10,141,3,-6.5,-1.32992327365729,10,10,1,0,0,2015,8,10
0,2015-08-11,141,3,-6.5,-0.5893909626719,10,10,1,0,0,2015,8,11
0,2015-08-12,141,3,-6.5,-1.13636363636363,1,1,1,0,0,2015,8,12
0,2015-08-13,141,3,-6.5,-1.13636363636363,1,1,1,0,0,2015,8,13
0,2015-08-14,141,3,-6.5,-2.57352941176471,1,1,1,0,0,2015,8,14
0,2015-08-15,141,3,-6.5,-2.57352941176471,1,1,1,0,0,2015,8,15
0,2015-08-16,141,3,-6.5,-5.27182866556837,5,5,1,0,0,2015,8,16
0,2015-08-17,141,3,-6.5,-1.91021967526266,2,2,1,0,0,2015,8,17
0,2015-08-18,141,3,-6.5,-4.56273764258555,10,10,1,0,0,2015,8,18
0,2015-08-19,141,3,-6.5,-4.56273764258555,10,10,1,0,0,2015,8,19
0,2015-08-20,141,3,-6.5,-4.56273764258555,10,10,1,0,0,2015,8,20
0,2015-08-21,141,3,-6.5,0.25906735751295,4,4,1,0,0,2015,8,21
0,2015-08-22,141,3,-6.5,0.25906735751295,4,4,1,0,0,2015,8,22
0,2015-08-23,141,3,-6.5,-3.55160932297447,2,2,1,0,0,2015,8,23
0,2015-08-24,141,3,-6.5,-8.3333333333333,6,6,1,0,0,2015,8,24
0,2015-08-25,141,3,-6.5,-2.96442687747035,1,1,1,0,0,2015,8,25
0,2015-08-26,141,3,-6.5,3.24675324675324,10,10,1,0,0,2015,8,26
0,2015-08-27,141,3,-6.5,-2.65486725663717,10,10,1,0,0,2015,8,27
0,2015-08-28,141,3,-6.5,-6.66666666666667,2,2,1,0,0,2015,8,28
0,2015-08-29,141,3,-6.5,-5.16129032258065,10,10,1,0,0,2015,8,29
0,2015-08-30,141,3,-6.5,-5.16129032258065,10,10,1,0,0,2015,8,30
0,2015-08-31,141,3,-6.5,3.08788598574822,2,2,1,0,0,2015,8,31
0,2015-09-01,141,3,-6.5,3.03030303030303,2,2,1,0,0,2015,9,1
0,2015-09-02,141,3,-6.5,-5.28634361233481,4,4,1,0,0,2015,9,2
0,2015-09-03,141,3,-6.5,-5.28634361233481,4,4,1,0,0,2015,9,3
0,2015-09-04,141,3,-6.5,-5.28634361233481,4,4,1,0,0,2015,9,4
0,2015-09-05,141,3,-6.5,-5.05494505494505,10,10,1,0,0,2015,9,5
0,2015-09-06,141,3,-6.5,-7.16049382716049,10,10,1,0,0,2015,9,6
0,2015-09-07,141,3,-6.5,7.33532934131736,2,2,1,0,0,2015,9,7
0,2015-09-08,141,3,-6.5,-7.96915167095116,5,5,1,0,0,2015,9,8
0,2015-09-09,141,3,-6.5,3.91498881431767,10,10,1,0,0,2015,9,9
0,2015-09-10,141,3,-6.5,-8.02139037433155,10,10,1,0,0,2015,9,10
0,2015-09-11,141,3,-6.5,-8.02139037433155,10,10,1,0,0,2015,9,11
0,2015-09-12,141,3,-6.5,-8.02139037433155,10,10,1,0,0,2015,9,12
0,2015-09-13,141,3,-6.5,0.706716722323935,6,6,1,0,0,2015,9,13
0,2015-09-14,141,3,-6.5,-2.57234726688103,2,2,1,0,0,2015,9,14
0,2015-09-15,141,3,-6.5,-2.57234726688103,2,2,1,0,0,2015,9,15
0,2015-09-16,141,3,-6.5,-2.57234726688103,2,2,1,0,0,2015,9,16
0,2015-09-17,141,3,-6.5,1.46341463414634,10,10,1,0,0,2015,9,17
0,2015-09-18,141,3,-6.5,1.31868768838395,10,10,1,0,0,2015,9,18
0,2015-09-19,141,3,-6.5,3.21428571428572,5,5,1,0,0,2015,9,19
0,2015-09-20,141,3,-6.5,3.21428571428572,5,5,1,0,0,2015,9,20
0,2015-09-21,141,3,-6.5,3.6231884057971,2,2,1,0,0,2015,9,21
0,2015-09-22,141,3,-6.5,3.6231884057971,2,2,1,0,0,2015,9,22
0,2015-09-23,141,3,-6.5,-4.51388888888889,5,5,1,0,0,2015,9,23
0,2015-09-24,141,3,-6.5,-0.89820359281437,1,1,1,0,0,2015,9,24
0,2015-09-25,141,3,-6.5,-2.42261103633917,2,2,1,0,0,2015,9,25
0,2015-09-26,141,3,-6.5,-2.09424083769634,6,6,1,0,0,2015,9,26
0,2015-09-27,141,3,-6.5,2.01793721973095,1,1,1,0,0,2015,9,27
0,2015-09-28,141,3,-6.5,-5.32258064516129,8,8,1,0,0,2015,9,28
0,2015-09-29,141,3,-6.5,-2.9113924050633,10,10,1,0,0,2015,9,29
0,2015-09-30,141,3,-6.5,-3.85321100917431,10,10,1,0,0,2015,9,30
0,2015-10-01,141,3,-6.5,-3.125,10,10,1,0,0,2015,10,1
0,2015-10-02,141,3,-6.5,-3.125,10,10,1,0,0,2015,10,2
0,2015-10-03,141,3,-6.5,-3.125,10,10,1,0,0,2015,10,3
0,2015-10-04,141,3,-6.5,-1.98863636363636,2,2,1,0,0,2015,10,4
0,2015-10-05,141,3,-6.5,-1.98863636363636,2,2,1,0,0,2015,10,5
0,2015-10-06,141,3,-6.5,-4.06504065040651,2,2,1,0,0,2015,10,6
0,2015-10-07,141,3,-6.5,-2.34113712374582,10,10,1,0,0,2015,10,7
0,2015-10-08,141,3,-6.5,1.98675496688742,4,4,1,0,0,2015,10,8
0,2015-10-09,141,3,-6.5,-0.985245583381865,4,4,1,0,0,2015,10,9
0,2015-10-10,141,3,-6.5,-0.985245583381865,4,4,1,0,0,2015,10,10
0,2015-10-11,141,3,-6.5,-0.985245583381865,4,4,1,0,0,2015,10,11
0,2015-10-12,141,3,-6.5,-0.85592011412268,1,1,1,0,0,2015,10,12
0,2015-10-13,141,3,-6.5,-7.57097791798107,1,1,1,0,0,2015,10,13
0,2015-10-14,141,3,-6.5,-0.33222591362126,10,10,1,0,0,2015,10,14
0,2015-10-15,141,3,-6.5,-3.90946502057613,10,10,1,0,0,2015,10,15
0,2015-10-16,141,3,-6.5,-3.97489539748954,5,5,1,0,0,2015,10,16
0,2015-10-17,141,3,-6.5,-3.97489539748954,5,5,1,0,0,2015,10,17
0,2015-10-18,141,3,-6.5,-1.5748031496063,10,15,1,0,0,2015,10,18
0,2015-10-19,141,3,-6.5,-3.21100917431192,10,10,1,0,0,2015,10,19
0,2015-10-20,141,3,-6.5,-0.93457943925233,2,2,1,0,0,2015,10,20
0,2015-10-21,141,3,-6.5,-0.93457943925233,2,2,1,0,0,2015,10,21
0,2015-10-22,141,3,-6.5,0.0,5,5,1,0,0,2015,10,22
0,2015-10-23,141,3,-6.5,-6.13496932515338,10,10,1,0,0,2015,10,23
0,2015-10-24,141,3,-6.5,2.72904483430799,5,5,1,0,0,2015,10,24
0,2015-10-25,141,3,-6.5,2.72904483430799,5,5,1,0,0,2015,10,25
0,2015-10-26,141,3,-6.5,1.24095139607032,10,10,1,0,0,2015,10,26
0,2015-10-27,141,3,-6.5,1.55642023346304,10,10,1,0,0,2015,10,27
0,2015-10-28,141,3,-6.5,1.55642023346304,10,10,1,0,0,2015,10,28
0,2015-10-29,141,3,-6.5,-3.76712328767123,4,4,1,0,0,2015,10,29
0,2015-10-30,141,3,-6.5,-4.6448087431694,6,6,1,0,0,2015,10,30
0,2015-10-31,141,3,-6.5,-4.6448087431694,6,6,1,0,0,2015,10,31
0,2015-11-01,141,3,-6.5,-0.80515297906602,5,5,1,0,0,2015,11,1
0,2015-11-02,141,3,-6.5,-3.328645100797,10,10,1,0,0,2015,11,2
0,2015-11-03,141,3,-6.5,1.87667560321715,10,10,1,0,0,2015,11,3
0,2015-11-04,141,3,-6.5,1.87667560321715,10,10,1,0,0,2015,11,4
0,2015-11-05,141,3,-6.5,2.84189625217176,20,20,1,1,0,2015,11,5
0,2015-11-06,141,3,-6.5,4.18250950570342,2,2,1,0,0,2015,11,6
0,2015-11-07,141,3,-6.5,4.18250950570342,2,2,1,0,0,2015,11,7
0,2015-11-08,141,3,-6.5,4.18250950570342,2,2,1,0,0,2015,11,8
0,2015-11-09,141,3,-6.5,-1.40186915887851,2,2,1,0,0,2015,11,9
0,2015-11-10,141,3,-6.5,1.59235668789809,6,6,1,0,0,2015,11,10
0,2015-11-11,141,3,-6.5,1.59235668789809,6,6,1,0,0,2015,11,11
0,2015-11-12,141,3,-6.5,1.59235668789809,6,6,1,0,0,2015,11,12
0,2015-11-13,141,3,-6.5,1.59235668789809,6,6,1,0,0,2015,11,13
0,2015-11-14,141,3,-6.5,1.59235668789809,6,6,1,0,0,2015,11,14
0,2015-11-15,141,3,-6.5,0.049925112331503,10,10,1,0,0,2015,11,15
0,2015-11-16,141,3,-6.5,8.58995137763371,10,10,1,0,0,2015,11,16
